@context,@type,name,description,image,url
http://schema.org,Thing,Mes Protocol,"MES Protocol aims to tackle the liquidity fragmentation problem on L2s by building a liquidity layer across popular rollups, so users can trade any tokens across any chains.",https://images.thedapplist.com/prod/uploads/projects/image_1677482138496_mes-protocol.png,https://mesprotocol.com
http://schema.org,Thing,Portals.fi,"Portals is a yield and protocol aggregator API providing transaction bundling, any-to-any swaps, and real-time data for DeFi assets. Portals.fi manages the intricacies associated with composability and ensures that exchanging transferrable assets in web3 is as simple as signing an order, regardless of the complexity (or chain) of the underlying assets. Traders do not need to initiate and babysit multistep transactions, worry about gas, or defend against MEV.",https://images.thedapplist.com/prod/uploads/projects/image_1690198027249_portals-fi.png,https://portals.fi
http://schema.org,Thing,Onramp,Onramp is a fiat-to-crypto payment gateway which helps users seamlessly convert fiat currency to desired cryptocurrency.,https://images.thedapplist.com/prod/uploads/projects/image_1691755099803_onramp.png,https://onramp.money/
http://schema.org,Thing,Squid,"Squid is the cross-chain swap and liquidity routing protocol on Axelar Network. 
Squid utilises existing DEXs to swap and send any native token between chains. This can be done via our SDK, Front End or Contracts directly.
Swaps are composable with Axelar's generalised message passing, so Squid can enable one-click transactions between any application and any user, using any asset. 
Buy NFTs from any marketplace, use multi-chain DeFi, play a game on another chain, all without signing multiple transactions or downloading multiple wallets.",https://images.thedapplist.com/prod/uploads/projects/image_1675245860155_squid.jpeg,https://www.squidrouter.com/
http://schema.org,Thing,Dune,"Blockchains are open and transparent, but each chain is unique—making it difficult to understand, ingest, and aggregate data. Dune gives you the proper tools to analyze cross-chain data for different tokens, wallets, and protocols. You can also easily share your work with the community.",https://images.thedapplist.com/prod/uploads/projects/image_1674112655382_dune.png,http://dune.com
http://schema.org,Thing,SolidityScan,"SolidityScan is an automated auditing & vulnerability scanning platform built to discover vulnerabilities, suggest remediations and help publish audit reports after vulnerability mitigations for Solidity Smart Contracts. It encompasses more than 160 vulnerability detectors with an average scan time of only 6 seconds. It supports integrating multiple functionalities such as Github repositories, Gitlab, BitBucket, Buildbear, Slack & many others.",https://images.thedapplist.com/prod/uploads/projects/image_1672524542024_solidity-scan.jpeg,https://solidityscan.com/signup
http://schema.org,Thing,guild,"Guild is the infrastructure for automated access management. It is designed to create portable memberships, social structures around off- and onchain actions across apps.",https://images.thedapplist.com/prod/uploads/projects/image_1671776520683_guild.jpeg,https://guild.xyz/explorer
http://schema.org,Thing,thirdweb,thirdweb is a complete web3 development framework that provides everything you need to connect your apps and games to decentralized networks.,https://images.thedapplist.com/prod/uploads/projects/image_1671548435060_thirdweb.jpeg,http://thirdweb.com
http://schema.org,Thing,Safe,"Safe is a smart contract wallet running on several blockchains that requires a minimum number of people to approve a transaction before it can occur (M-of-N). If for example you have 3 main stakeholders in your business, you are able to set up the wallet to require approval from 2 out of 3 (2/3) or all 3 people before the transaction is sent. This assures that no single person could compromise the funds.
On top of that, Safe gives you complete self custody over your funds. There is no risk of a bank giving you a hassle for running a crypto business and the smart contract that is deployed is completely trustless and in your control.
",https://images.thedapplist.com/prod/uploads/projects/image_1670235175517_safe.jpeg,https://gnosis-safe.io/
http://schema.org,Thing,Rainbow,"Rainbow is a fun, simple, and secure way to create an Ethereum wallet, collect NFTs, and explore the new world of Web3. ",https://images.thedapplist.com/prod/uploads/projects/image_1669471492897_rainbow.png,https://rainbow.me
http://schema.org,Thing,Goldsky,"Goldsky provides real-time and historical access to data stored on blockchains and lets you transform, enhance, and integrate that data with real-time pipelines to meet your custom needs.",https://images.thedapplist.com/prod/uploads/projects/image_1695022566356_goldsky.png,http://goldsky.com
http://schema.org,Thing,Orbiter Finance,"Orbiter Finance is a decentralized cross-rollup bridge that offers low cost, safe and almost instant transfers of Ethereum native assets.",https://images.thedapplist.com/prod/uploads/projects/image_1665916984750_orbiter-finance.jpeg,https://www.orbiter.finance
http://schema.org,Thing,Socket,"Socket is an interoperability protocol for secure & efficient data and asset transfers across chains. Socket is not a bridge, or a cross chain app - it is an infrastructure that allows developers to build these things easily. Developers can use Socket to build apps with interoperability as a core part of app infrastructure. 

Socket’s interoperability stack comprises two key components :
1. Socket Liquidity Layer (SocketLL): SocketLL enables efficient asset transfer across chains. It unifies liquidity across bridges & DEXs, and routes funds via them based on user preferences like fees, speed or security.
2. Socket Data Layer (SocketDL): SocketDL enables secure data transfer across chains. It unifies chains by connecting all smart contracts on all chains, allowing them to perform read & write operations on each other. Data transfer via SocketDL will be rolled out soon.

",https://images.thedapplist.com/prod/uploads/projects/image_1721117580110_socket.jpeg,http://socket.tech/
http://schema.org,Thing,API3,"API3 produce API information through a decentralized blockchain network of dual API-oracle nodes, with pooled insurance for bad replies. It is governed by data consumers & producers and other people of interest. API3 DAOv1 was its 1st governance body, currently still holding a significant treasury.",https://images.thedapplist.com/dev/uploads/proposals/avatar_api-3.jpeg,https://api3.org/
http://schema.org,Thing,aave,"aave is a decentralized non-custodial money market protocol where users can participate as depositors or borrowers. depositors provide liquidity to the market to earn a passive income, while borrowers are able to borrow in an overcollateralized (perpetually) or undercollateralized (one-block liquidity) fashion.",https://images.thedapplist.com/prod/uploads/projects/image_1720693928027_aave.png,https://aave.com/
http://schema.org,Thing,The Graph,"The Graph is an indexing protocol for querying data for networks like Ethereum and IPFS, powering many applications in both DeFi and the broader Web3 ecosystem. Anyone can build and publish open APIs, called subgraphs, that applications can query using GraphQL to retrieve blockchain data. ",https://images.thedapplist.com/prod/uploads/projects/image_1712155127673_the-graph.jpeg,https://thegraph.com/
http://schema.org,Thing,Compound,"Compound is an algorithmic, autonomous interest rate protocol built for developers, to unlock a universe of open financial applications",https://images.thedapplist.com/dev/uploads/proposals/avatar_compound-1.png,https://compound.finance/
http://schema.org,Thing,Volmex Finance,"volmex.finance is a protocol for tokenized volatility built on Ethereum. The protocol enables VIX-like indices for crypto assets and trading functionality powered by Ethereum.
Use cases of volmex.finance are:
1. Traders can purchase volatility tokens to express a view on market volatility
2. Volatility tokens can be used to hedge out risks from other derivatives venues
3. Volatility arbitrage opportunities between other derivatives venues and Volmex
4. DeFi protocols can integrate and reference Volmex volatility indices ",https://images.thedapplist.com/prod/uploads/projects/image_1691756518522_volmex-finance.jpeg,https://volmex.finance/
http://schema.org,Thing,TimeSwap,"Timeswap is the world’s first fully decentralized -based money market protocol which is self-sufficient, non-custodial, gas efficient and works without the need of  or liquidators. Timeswap’s proprietary 3 variable AMM is motivated by the constant product AMM used by Uniswap. It provides flexibility to the end-user by allowing the user to decide their risk profile and accordingly set the interest rates & collateral for each lending or borrowing transaction. It is brutally minimalistic, gas-efficient, and permission-less allowing anybody to create a money market for any  tokens.",https://images.thedapplist.com/dev/uploads/proposals/avatar_time-swap.jpeg,https://timeswap.io/
http://schema.org,Thing,Gauntlet Network,"Gauntlet is the financial modeling and simulation platform for blockchains.
Decentralized systems create new challenges for protocol developers, smart contract developers, and asset holders that you don’t see in traditional development and asset management. Gauntlet uses tried and tested techniques from algorithmic trading to simulate crypto networks, inform design decisions, and drive successful design and participation.",https://images.thedapplist.com/prod/uploads/projects/image_1691754199024_gauntlet-network.png,https://gauntlet.network/
http://schema.org,Thing,Matcha,"Matcha is a decentralized exchange, or DEX, meaning that users swap their tokens peer-to-peer through the Ethereum smart contract infrastructure. 

You retain complete custody of your tokens throughout the entire trading process. Additionally, it aggregates the best prices across a growing number of liquidity sources to maximize the value you receive on every trade. All the fees are displayed correctly.",https://images.thedapplist.com/prod/uploads/projects/image_1685190779204_matcha.jpeg,https://matcha.xyz
http://schema.org,Thing,Friends With Benefits,"Friends with Benefits is the ultimate cultural membership powered by a community of our favorite Web3 artists, operators, and thinkers bound together by shared values & Shared incentives.",https://images.thedapplist.com/prod/uploads/projects/image_1691654706695_friends-with-benefits.jpeg,https://www.fwb.help/
http://schema.org,Thing,Ambire,"Ambire Wallet is a browser-based crypto wallet application - you can send funds from an address or a wallet or you can easily buy crypto via debit card or bank transfer. While built to answer the concerns of newcomers, it has features that seasoned crypto investors will enjoy:

- Maximize your DeFi exposure while saving on gas costs
- Diversify your portfolio and try different strategies
- Use a Hardware Wallet to secure your funds
- In future, spend easily with a debit card
",https://images.thedapplist.com/dev/uploads/proposals/avatar_ambire.jpeg,https://www.ambire.com/
http://schema.org,Thing,Unlock Protocol,"Create locks and place them anywhere you’d like to lock content. Users can purchase memberships as NFT keys that grant access to content, tickets and anything else you’d like to monetize.

https://unlock-protocol.com/",https://images.thedapplist.com/prod/uploads/projects/image_1691756422437_unlock-protocol.jpeg,https://app.unlock-protocol.com/dashboard
http://schema.org,Thing, Zapper,"Your onchain homepage. Track your portfolio, explore trends, and find opportunities across Coins, NFTs, and DeFi",https://images.thedapplist.com/prod/uploads/projects/image_1670972233398_zapper-fi.jpeg,https://zapper.xyz/
http://schema.org,Thing,stargate,"Stargate is a fully composable liquidity transport protocol that lives at the heart of Omni chain DeFi.
With Stargate, users & dApps can transfer native assets cross-chain while accessing the protocol’s unified liquidity pools with instant guaranteed finality.",https://images.thedapplist.com/dev/uploads/proposals/avatar_stargate.png,https://stargate.finance/
http://schema.org,Thing,Mirror,"Mirror is the next big change in the long history of symbolic communication. Through a decentralized, user-owned, crypto-based network, Mirror’s publishing platform revolutionizes the way we express, share and monetize our thoughts.",https://images.thedapplist.com/prod/uploads/projects/image_1691654581195_mirror.jpeg,https://mirror.xyz/
http://schema.org,Thing,curve,"Curve is an exchange liquidity pool on ethereum (like Uniswap) designed for - extremely efficient stablecoin trading & low-risk, supplemental fee income for liquidity providers, without an opportunity cost.",https://images.thedapplist.com/prod/uploads/projects/image_1697899234573_curve.jpeg,https://curve.fi/
http://schema.org,Thing,AcrossProtocol,"Across protocol is a novel bridging method that combines an optimistic oracle, bonded relayers and single-sided liquidity pools to provide decentralized instant transactions from rollup chains to the Ethereum mainnet.",https://images.thedapplist.com/prod/uploads/projects/image_1671051485102_across-protocol.jpeg,https://across.to/bridge
http://schema.org,Thing,Via Protocol,"Via Router, aggregating more routers, bridges, and chains than any other cross-chain router to ensure users can find the most efficient   secure routes, with the most liquidity and cheapest fees, to swap their tokens across chains",https://images.thedapplist.com/prod/uploads/projects/image_1695191155921_via-protocol.jpeg,https://router.via.exchange/
http://schema.org,Thing,BRAVE,"A web and mobile browser integrated with BAT and ERC-20 tokens.

You’ve paid with your attention. You’ve earned your reward.

BRAVE REWARDS
Get rewarded for browsing and support your favorite content creators

WHY BRAVE REWARDS
Your attention is valuable. Earn by viewing privacy-respecting ads and pay it forward to support content creators you love.
With your old browser, you paid to browse the web by viewing ads with your valuable attention. You spent your valuable time downloading invasive ad technology that transmitted your precious private data to advertisers — without your consent.

Today, Brave welcomes you to the new Internet. One where your time is valued, your personal data is kept private, and you actually get rewarded for your attention",https://images.thedapplist.com/prod/uploads/projects/image_1691753153763_brave.jpeg,https://brave.com/
http://schema.org,Thing,0x,0x is a protocol that facilitates the peer-to-peer exchange of Ethereum-based assets. The protocol serves as an open standard and common building block for any developer needing exchange functionality.,https://images.thedapplist.com/prod/uploads/projects/image_1687953106793_0-x.jpeg,https://0x.org/
http://schema.org,Thing,Pods,Pods is a decentralized non-custodial options protocol that allows users to create calls and/or puts and trade them in the Options AMM. Pods is implemented in a system of non-upgradable smart contracts on EVM compatible blockchains.,https://images.thedapplist.com/dev/uploads/proposals/avatar_pods.png,https://www.pods.finance/
http://schema.org,Thing,Zerion,Zerion is your ultimate self-custodial wallet for everything onchain. Experience the best crypto wallet UX to browse Web3 easily and manage your crypto safely across multiple chains. Download the browser extension or mobile app: zerion.io/download,https://images.thedapplist.com/prod/uploads/projects/image_1684494013207_zerion.jpeg,https://app.zerion.io
http://schema.org,Thing,Yield Guild Games,"Yield Guild Games (YGG) is a decentralized autonomous organization (DAO) for investing in non fungible tokens (NFTs) used in virtual worlds and blockchain-based games. The organization’s mission is to create the biggest virtual world economy, optimizing its community-owned assets for maximum utility and sharing its profits with its token holders.
YGG combines the best of the non-fungible token (NFT) and the decentralized finance (DeFi) space, bringing yield farming to game economies while adding value to these virtual worlds by developing the content and economy of these games. YGG want to own and develop assets in the metaverse as we believe that virtual economies will be more valuable than real-world economies over time. At the same time, we want to create value in the virtual world for our guild members to thrive in a virtual environment - the competitive gamers, the artists, and content creators that populate the metaverse.",https://images.thedapplist.com/prod/uploads/projects/image_1691756770973_yield-guild-games.png,https://yieldguild.io/
http://schema.org,Thing,Uniswap ,"Uniswap is the most liquid AMM-style decentralized exchange in the world, holding over $1.5T+ trade volume distributed across 157M+ traders as of October, 2023.",https://images.thedapplist.com/prod/uploads/projects/image_1681462282432_uniswap.jpeg,https://uniswap.org/
http://schema.org,Thing,Balancer,"Balancer is a protocol for programmable liquidity. 

A Balancer Pool is an automated market maker with certain key properties that cause it to function as a self-balancing weighted portfolio and price sensor.

Balancer turns the concept of an index fund on its head: instead of paying fees to portfolio managers to rebalance your portfolio, you collect fees from traders, who rebalance your portfolio by following arbitrage opportunities.
",https://images.thedapplist.com/dev/uploads/proposals/avatar_balancer-1.png,https://balancer.exchange/#/swap
http://schema.org,Thing,Syndicate,Syndicate is a social network and decentralised investing protocol that is changing the way the world creates value. It's a platform for the most promising cryptocurrency projects to raise funds by listing their coins or tokens on the Crypto Exchange.,https://images.thedapplist.com/prod/uploads/projects/image_1691756037764_syndicate.jpeg,https://syndicate.io/
http://schema.org,Thing,Beefy Finance,"Beefy Finance is a Decentralized Finance (DeFi) Yield Optimizer project, that allows its users to make more crypto with crypto. ",https://images.thedapplist.com/prod/uploads/projects/image_1710917184931_beefy-finance.jpeg,https://beefy.com/
http://schema.org,Thing,Sequence,"Sequence is the all-in-one developer platform + smart wallet that makes building web3 games and applications easy. With a seamless smart wallet, Token and NFT APIs, Indexer, Relayer for gasless transactions, Onramps, Node Gateway, Marketplace Protocol, SDKs for mobile, Unity and Unreal Engine, and more, Sequence gives builders the tools they need to deliver a seamless web3 experience to their users.

Sequence is built by Horizon, the creators of Skyweaver, touted as ""the best blockchain game""; the ERC-1155 semi-fungible token (SFT) standard; and Niftyswap, the decentralized marketplace that makes trading SFTs instant, easy, and secure.",https://images.thedapplist.com/dev/uploads/proposals/avatar_sequence.png,https://sequence.xyz/
http://schema.org,Thing,Sudoswap,"The sudoswap AMM is a minimal, gas-efficient AMM protocol for facilitating NFT (ERC721s) to token (ETH or ERC20) swaps using customizable bonding curves. Liquidity providers (LPs) can deposit into single-sided buy or sell pools, or provide both sides with a spread to capture fees.

The base unit of the protocol is the LSSVMPair which can hold NFTs, tokens, or both. End users then interact with LSSVMRouter to swap across multiple pools and manage their approvals on one contract.
",https://images.thedapplist.com/dev/uploads/proposals/avatar_sudoswap.jpeg,https://sudoswap.xyz/#/
http://schema.org,Thing,Celer Network,"Celer is a blockchain interoperability protocol enabling a one-click user experience accessing tokens, DeFi, GameFi, NFTs, governance, and more across multiple chains. Developers can build inter-chain-native dApps using the Celer Inter-chain Message SDK to gain access to efficient liquidity utilization, coherent application logic, and shared states. Users of Celer-enabled dApps will enjoy the benefits of a diverse multi-blockchain ecosystem with the simplicity of a single-transaction UX, all from a single chain.",https://images.thedapplist.com/prod/uploads/projects/image_1679506144595_celer-network.jpeg,https://www.celer.network
http://schema.org,Thing,Interface,"Interface is a social app that extracts users’ data from several sources, including multiple protocols, chains, contracts, and platforms. It then transforms the extracted data into an interactive social feed for the users. With Interface you can check out what activities your friends have taken part in the Web3 space. You can access every social detail about your friends with Interface.",https://images.thedapplist.com/dev/uploads/proposals/avatar_interface.png,https://interface.social/
http://schema.org,Thing,Izumi Finance,A multi-chain DeFi protocol providing One-Stop Liquidity as a Service (LaaS).,https://images.thedapplist.com/dev/uploads/proposals/avatar_izumi-finance.jpeg,https://izumi.finance/
http://schema.org,Thing,QiDao,QiDao is the first Polygon-based stablecoin protocol. The Protocol enables projects to create stablecoins (miTokens) backed by their tokens as collateral.,https://images.thedapplist.com/dev/uploads/proposals/avatar_qi-dao.png,https://www.mai.finance/
http://schema.org,Thing,Manifold,Manifold. xyz is the online home of a new Canada-based NFT minting company built on Ethereum that aims to help artists fully own their NFTs with the use of smart contract technology.,https://images.thedapplist.com/prod/uploads/projects/image_1691754548219_manifold.jpeg,https://www.manifold.xyz/
http://schema.org,Thing,Bungee,Bungee is a one stop solution for all bridges. It aggregates and computes all the routes possible for moving tokens from one chain to a different chain. The APIs can also be plugged into your dapps directly to enable cross chain transfers. Bungee also enables getting gas on other chains through their product called Refuel! On Refuel you can swap native tokens on the source chain to get gas for a few transactions on a different chain. ,https://images.thedapplist.com/prod/uploads/projects/image_1695189255854_bungee.jpeg,https://www.bungee.exchange
http://schema.org,Thing,MahaDAO,"MahaDAO is a community-powered, decentralized autonomous organization on a mission to empower billions to preserve their purchasing power through the world’s first valuecoin, ARTH.
MahaDAO has a dual token system - governance token MAHA, and the value coin ARTH. ARTH maintains its purchasing power regardless of which direction the market moves. More about ARTH can be read on documentation for ARTH valuecoin here. ",https://images.thedapplist.com/dev/uploads/proposals/avatar_maha-dao.jpeg,https://mahadao.com/
http://schema.org,Thing,Element,"Element is an open digital commodity market that can help you complete the creation, discovery, auction, purchase, and interaction. It is also a social platform that provides value circulation for the crypto digital world in further explanation.",https://images.thedapplist.com/prod/uploads/projects/image_1695021935765_element.jpeg,https://www.element.market/
http://schema.org,Thing,hop ,"Hop is a scalable rollup-to-rollup general token bridge. it allows users to send tokens from one rollup or sidechain to another almost immediately without having to wait for the network's challenge period. it works by involving market makers (referred to as bonder) who front the liquidity at the destination chain in exchange for a small fee. this credit is extended by the bonder in the form of htokens which are then swapped for their native token counterpart in an amm. the end result allows users to transfer tokens seamlessly from one network to the next.


",https://images.thedapplist.com/prod/uploads/projects/image_1688991284188_hop.jpeg,https://hop.exchange/
http://schema.org,Thing,opensea,"The world’s first and largest digital marketplace for crypto collectibles and non-fungible tokens (NFTs). Buy, sell, and discover exclusive digital items..",https://images.thedapplist.com/prod/uploads/projects/image_1689322433012_opensea.png,https://opensea.io/
http://schema.org,Thing,SIPHER,"Sipher combines PvE and PvP gameplay with blockchain technology to create an open world social experience. Explore, Battle & Earn!",https://images.thedapplist.com/dev/uploads/proposals/avatar_sipher.png,https://sipher.xyz/
http://schema.org,Thing,0xSplits,"0xSplits is a trustless, composable, and gas-efficient protocol for splitting onchain income. Whenever a Split receives funds, each recipient gets their share. Simple enough for friends, secure enough for anons.",https://images.thedapplist.com/prod/uploads/projects/image_1687953188399_0-x-splits.jpeg,https://www.0xsplits.xyz/
http://schema.org,Thing,Synapse Bridge,"Synapse connects blockchains by offering an extensible cross-chain communication protocol that supports assets, smart contract calls, and more. By leveraging Synapse, blockchains can easily and securely interoperate with each other and developers can build truly cross-chain applications including cross-chain DEX, lending platforms, margining systems, derivatives markets, yield aggregators, and much more.",https://images.thedapplist.com/prod/uploads/projects/image_1689591026690_synapse-bridge.png,https://synapseprotocol.com/
http://schema.org,Thing,sound.xyz,"Sound.xyz is powering the next generation of artists and their communities. Artists can launch a listening party for new song releases with a series of limited edition NFTs to capture more value from their art and more closely connect with their fans. Fans can support their favorite artists, inscribe a public comment on the song, and engage with the artist & other fans.",https://images.thedapplist.com/prod/uploads/projects/image_1695967160357_sound-xyz.jpeg,https://www.sound.xyz/
http://schema.org,Thing,Harvest,"Harvest yield farming can offer high interest rates, but it is becoming hard for smaller farmers to access:

Transactions costs are increasing, and it's prohibitively expensive to move between farming opportunities and regularly harvest to compound your yields.

? Tracking and responding to yield farming opportunities can be a full-time job.

? Smart contracts are hard to audit and bugs can result in lost funds.

Harvest Finance addresses this by compounding yield farming rewards automatically wherever possible to maximize yield, and managing and developing new farming strategy relentlessly.

Harvest takes care of gas costs, APY tracking, strategy development, and auditing.",https://images.thedapplist.com/prod/uploads/projects/image_1691754319271_harvest.png,https://harvest.finance/
http://schema.org,Thing,Sablier,"The protocol for real-time finance on Ethereum.
Sablier is compatible with digital currencies like DAI, USDC, and most other ERC20 tokens. ",https://images.thedapplist.com/prod/uploads/projects/image_1691755508494_sablier.jpeg,https://sablier.finance/
http://schema.org,Thing,Covalent,"Covalent is a technology company that is solving the huge infrastructure problems inhibiting blockchain adoption. Our solution bridges the entrenched world of centralized databases with the new world of distributed blockchain technologies.
Blockchains provides a new frontier of development for enterprises, consumers and software developers. Due toits decentralized architecture, immutable ledger and highly secure framework, applications of the technology will impact industries ranging from finance and retail to personal identity and cryptocurrency. Covalent's solution will exponentially increase access to and adoption of distributed blockchain technologies for enterprise and consumer use cases.
The first version of Covalent was built in a weekend at a distributed systems hackathon in the fall of 2017. After winning the hackathon, we decided to turn it into a hosted service and start commercialization.
Our team is comprised of industry veterans in database and distributed systems. Covalent is funded by leading venture investors, with over a decade of expertise building and scaling technology companies.
Covalent is solving the data availability gap problem inhibiting the Ethereum blockchain. We provide on-chain data and analytics for blockchains (currently Ethereum), and right now, we're supporting the top DeFi (decentralized finance) protocols in the space -- Maker, Uniswap, Compound, dYdX, to name a few. We support the narrative, ""DeFi is Fintech 2.0,"" and that it will take the intermediaries away. Our goal is to build an indexing engine to search and make it relevant for the end-user.
We're currently building SafeKeeep using Covalent's API -- which solves the DeFi data availability nightmare. SafeKeep goes beyond account balances and positions to a full-blown record-keeping & PnL solution.",https://images.thedapplist.com/dev/uploads/proposals/avatar_covalent.png,https://www.covalenthq.com/
http://schema.org,Thing,Rabbit Hole,"RabbitHole rewards users with a project's tokens for completing on-chain tasks that are value-additive to protocols with built-in Sybil resistance, making it the best crypto-native paid acquisition channel in Web3.",https://images.thedapplist.com/prod/uploads/projects/image_1679990057344_rabbit-hole.png,https://rabbithole.gg
http://schema.org,Thing,Superfluid,"Superfluid is a smart contract framework on EVM networks, enabling you to move assets on-chain following predefined rules called agreements. With a single on-chain transaction, the money will flow from your wallet to the receiver in real time! No further transactions required- it works like magic ✨",https://images.thedapplist.com/prod/uploads/projects/image_1719901466622_superfluid.png,https://www.superfluid.finance/home
http://schema.org,Thing,OpenOcean,"Open Ocean is a cross-chain DEX aggregator that integrates liquidity sources across a wide range of blockchains into one trading interface and provides users with a one-stop trading solution. OpenOcean uses an intelligent routing algorithm that finds the most efficient routes for exchange from over 185 aggregated sources. In addition to aggregation and swaps, OpenOcean will continue to aggregate derivatives products and launch its own intelligent wealth management services.",https://images.thedapplist.com/dev/uploads/proposals/avatar_open-ocean.png,https://openocean.finance/
http://schema.org,Thing,deBridge,"deBridge is on a mission to securely unite every blockchain and bring seamless interoperability to Web3. Since launching its cross-chain DEX, deSwap, deBridge has built a go-to generic messaging infrastructure and a suite of solutions enabling Web3 teams to build powerful cross-chain applications across DeFi, NFTs, Metaverses, GameFi, and more.
",https://images.thedapplist.com/dev/uploads/proposals/avatar_de-bridge.png,https://debridge.finance/
http://schema.org,Thing,Kyber Network,Kyber Network functions as a decentralized Ethereum-based solution that is committed to advancing the interchangeability and fluidity of digital asset conversion.,https://images.thedapplist.com/dev/uploads/proposals/avatar_kyber-network.png,https://kyber.network/
http://schema.org,Thing,Slingshot,"Web3 trading platform on Polygon, Arbitrum, Optimism, and more - Connect wallet, start trading.",https://images.thedapplist.com/dev/uploads/proposals/avatar_slingshot.jpeg,https://slingshot.finance/
http://schema.org,Thing,DODO,"DODO is a decentralized trading platform that uses the innovative Proactive Market Maker (PMM) algorithm to provide efficient on-chain liquidity for Web3 assets, making it easy for everyone to issue and trade these assets.",https://images.thedapplist.com/prod/uploads/projects/image_1688722939916_dodo.jpeg,https://dodoex.io/
http://schema.org,Thing,sushiswap,"Sushi is the home of DeFi. SushiSwap community is building a comprehensive, decentralized trading platform for the future of finance.",https://images.thedapplist.com/prod/uploads/projects/image_1706782258402_sushiswap.png,https://www.sushi.com/
http://schema.org,Thing,Zora,"Zora is a marketplace to buy, sell and trade limited-edition goods.
All of these goods are launched as tokens.",https://images.thedapplist.com/prod/uploads/projects/image_1701844475736_zora.jpeg,https://ourzora.com/
http://schema.org,Thing,Biconomy,Blockchain transactions are made simple. Powerful APIs to abstract away blockchain complexities so Dapps can delight everyday users.,https://images.thedapplist.com/prod/uploads/projects/image_1691753022528_biconomy.jpeg,https://www.biconomy.io/
http://schema.org,Thing,Mean Finance,"Mean Finance is the state-of-the-art DCA open protocol that enables users or dapps to Dollar Cost Average (DCA) any ERC20 to any other ERC20 with their preferred period frequency without sacrificing decentralization or giving up personal information to any centralized parties. Mean Finance does all this by leveraging Chainlink and Uniswap V3 TWAP oracles.
It enables anyone to set up actions like ""Swap 10 USDC for WBTC every day, for 30 days"". These token swaps will then occur regardless of the asset's price and at regular intervals, reducing the impact of volatility on the investment. ",https://images.thedapplist.com/dev/uploads/proposals/avatar_mean-finance.png,https://mean.finance/
http://schema.org,Thing,Chainlink,"To support complex smart contracts on any blockchain, Chainlink decentralized oracle networks provide tamper-proof inputs, outputs, and computations. It connects smart contracts to off-chain data and services in a secure manner. Chainlink significantly enhances smart contract capabilities by allowing access to real-world data and off-chain computing while keeping blockchain technology's security and reliability assurances.",https://images.thedapplist.com/prod/uploads/projects/image_1691753535927_chainlink.jpeg,https://chain.link
