@context,@type,name,description,image,url
https://schema.org,Thing,Fairy Tail,"Follows the adventures of a guild of wizards, particularly Natsu Dragneel and his friends, as they take on powerful enemies and go on magical quests.",https://cdn.myanimelist.net/images/anime/3/60551.jpg,https://www.fairytail-tv.com/
https://schema.org,Thing,Jujutsu Kaisen,Follows Yuji Itadori as he joins a secret organization of sorcerers to fight cursed spirits after consuming a powerful cursed object.,https://cdn.myanimelist.net/images/anime/1171/109222.jpg,https://jujutsukaisen.jp/
https://schema.org,Thing,Cowboy Bebop,A space-western following bounty hunters Spike Spiegel and his crew as they chase criminals across the galaxy while confronting their pasts.,https://cdn.myanimelist.net/images/anime/4/19644.jpg,https://www.funimation.com/shows/cowboy-bebop/
https://schema.org,Thing,Steins;Gate,"A time-travel thriller involving a group of friends who accidentally discover a way to send messages back in time, leading to unforeseen consequences.",https://cdn.myanimelist.net/images/anime/1935/127974.jpg,https://steinsgate.tv/
https://schema.org,Thing,One Punch Man,"Saitama, a hero who can defeat any opponent with a single punch, struggles to find a worthy challenger in a world full of superheroes and monsters.",https://cdn.myanimelist.net/images/anime/12/76049.jpg,https://onepunchman-anime.net/
https://schema.org,Thing,The Seven Deadly Sins,"Follows a disbanded group of knights, each representing one of the Seven Deadly Sins, as they reunite to fight against evil forces in their kingdom.",https://m.media-amazon.com/images/M/MV5BODIwNzk5YTAtNDNjZS00YzdmLWI3YzMtZTIwNTljZjcxOGY5XkEyXkFqcGdeQXVyOTYzOTg3MTY@._V1_.jpg,https://www.7-taizai.net/
https://schema.org,Thing,Black Clover,"Asta, a boy born without magic in a world where everyone has magic, dreams of becoming the Wizard King, the greatest mage in the kingdom.",https://cdn.myanimelist.net/images/anime/2/88336.jpg,https://bclover.jp/
https://schema.org,Thing,Yu Yu Hakusho,"A teenager, Yusuke Urameshi, is brought back to life as a Spirit Detective, tasked with investigating supernatural occurrences in the human and spirit worlds.",https://cdn.myanimelist.net/images/anime/1228/111372.jpg,https://www.funimation.com/shows/yu-yu-hakusho/
https://schema.org,Thing,Code Geass,"Follows exiled prince Lelouch Lamperouge as he gains the power of Geass, allowing him to control others, and uses it to overthrow the tyrannical empire ruling Japan.",https://cdn.myanimelist.net/images/anime/1032/135088.jpg,https://geass.jp/
https://schema.org,Thing,Re:Zero,"Subaru Natsuki is transported to a fantasy world, where he discovers he has the ability to return to a specific point in time upon dying.",https://m.media-amazon.com/images/M/MV5BN2NlM2Y5Y2MtYjU5Mi00ZjZiLWFjNjMtZDNiYzJlMjhkOWZiXkEyXkFqcGdeQXVyNjc2NjA5MTU@._V1_FMjpg_UX1000_.jpg,http://re-zero-anime.jp/
https://schema.org,Thing,Your Lie in April,"A heartwarming yet tragic story about a piano prodigy who, after losing his passion for music, finds inspiration through a free-spirited violinist.",https://images4.alphacoders.com/644/644012.png,https://www.aoha.jp/
https://schema.org,Thing,Haikyu!!,"A sports anime following a high school volleyball team, particularly Shoyo Hinata, as they aim to become the best in Japan.",https://cdn.myanimelist.net/images/anime/7/76014.jpg,https://haikyu.jp/
https://schema.org,Thing,Sword Art Online,"Players trapped in a virtual reality MMORPG must fight to survive, knowing that if they die in the game, they die in real life.",https://cdn.myanimelist.net/images/anime/11/39717.jpg,https://swordart-online.net/
https://schema.org,Thing,Inuyasha,"Follows a modern-day high school girl who is transported to the Sengoku period of Japan, where she teams up with a half-demon to find shards of a sacred jewel.",https://cdn.myanimelist.net/images/anime/1589/95329.jpg,https://www.viz.com/inuyasha
https://schema.org,Thing,Mob Psycho 100,"Follows Shigeo “Mob” Kageyama, a young psychic who suppresses his emotions to control his immense powers, while navigating life and fighting spirits.",https://cdn.myanimelist.net/images/anime/8/80356.jpg,https://mobpsycho100.com/
